"countyFIPS","date","aerosols","pm25","State","deaths","cases","death_rate","case_rate"
"06053",2020-08-24,-1.30653028189146,24.8666666666667,"CA",52,7274,0.000119798830118347,0.0167580132746319
"06053",2020-08-25,-1.31954886054743,11.9076923076923,"CA",53,7393,0.000122102653774469,0.0170321682897104
"06053",2020-08-26,-1.35794639587236,7.46153846153846,"CA",53,7451,0.000122102653774469,0.0171657900617655
"06053",2020-08-27,-1.58927500247888,20.9769230769231,"CA",53,7522,0.000122102653774469,0.0173293615413502
"06053",2020-08-28,-1.60130536556176,14.4038461538462,"CA",55,7619,0.000126710301086714,0.017552832435994
"06053",2020-08-29,-1.08074173331306,11.2115384615385,"CA",55,7619,0.000126710301086714,0.017552832435994
"06053",2020-08-30,-0.0537632757661821,8.85,"CA",55,7619,0.000126710301086714,0.017552832435994
"06053",2020-08-31,-0.32265222072539,7.29807692307693,"CA",58,7980,0.00013362177205508,0.0183845127758541
"06053",2020-09-01,-0.429901653752618,9.14038461538462,"CA",58,8068,0.00013362177205508,0.0185872492575928
"06053",2020-09-02,-1.48749017715616,8.19038461538461,"CA",58,8149,0.00013362177205508,0.0187738589737387
"06053",2020-09-03,-1.12661588191938,10.8153846153846,"CA",58,8244,0.00013362177205508,0.0189927222210703
"06053",2020-09-04,-1.19913633148963,12.6153846153847,"CA",58,8326,0.00013362177205508,0.0191816357608723
"06053",2020-09-05,-1.39532722246951,15.0192307692308,"CA",58,8326,0.00013362177205508,0.0191816357608723
"06053",2020-09-06,-1.26009082352026,21.0346153846154,"CA",58,8326,0.00013362177205508,0.0191816357608723
"06053",2020-09-07,4.31743371522023,27.1711538461538,"CA",58,8326,0.00013362177205508,0.0191816357608723
"06053",2020-09-08,4.82799053192278,13.8057692307693,"CA",58,8326,0.00013362177205508,0.0191816357608723
"06053",2020-09-09,8.92500400543354,11.7653846153847,"CA",62,8698,0.000142837066679568,0.0200386581609497
"06053",2020-09-10,10.1683816909901,31.1519021739131,"CA",62,8738,0.000142837066679568,0.0201308111071946
"06053",2020-09-11,10.8293224920555,NA,"CA",64,8761,0.000147444713991812,0.0201837990512854
"06053",2020-09-12,-0.417485296726347,NA,"CA",64,8761,0.000147444713991812,0.0201837990512854
"06053",2020-09-13,6.45081043243135,NA,"CA",64,8761,0.000147444713991812,0.0201837990512854
"06053",2020-09-14,NA,NA,"CA",64,8901,0.000147444713991812,0.0205063343631425
"06055",2020-03-15,-1.94301583531927,4.34615384615385,"CA",0,0,0,0
"06055",2020-03-16,-0.552287750724951,2.58846153846154,"CA",0,0,0,0
"06055",2020-03-17,-0.998709805094761,5.26923076923077,"CA",0,0,0,0
"06055",2020-03-18,-0.331185862421989,3.87307692307692,"CA",0,0,0,0
"06055",2020-03-19,-1.68584305696992,4.02307692307692,"CA",0,0,0,0
"06055",2020-03-20,-2.29204746003068,4.51153846153846,"CA",0,0,0,0
"06055",2020-03-21,-1.9622688293457,2.18461538461538,"CA",0,0,0,0
"06055",2020-03-22,-0.855883687734604,2.42692307692308,"CA",0,2,0,1.45196886978743e-05
"06055",2020-03-23,-1.69239160900713,1.36153846153846,"CA",0,2,0,1.45196886978743e-05
"06055",2020-03-24,-1.05216455459595,1.98461538461538,"CA",0,3,0,2.17795330468115e-05
"06055",2020-03-25,-3.04147100448608,3.44615384615385,"CA",0,3,0,2.17795330468115e-05
"06055",2020-03-26,-2.14880633354187,1.95769230769231,"CA",0,3,0,2.17795330468115e-05
"06055",2020-03-27,-1.22582313418388,4.83846153846154,"CA",0,3,0,2.17795330468115e-05
"06055",2020-03-28,-1.05859919566504,9.05769230769231,"CA",0,3,0,2.17795330468115e-05
"06055",2020-03-29,-1.58598618986672,7.23076923076923,"CA",0,3,0,2.17795330468115e-05
"06055",2020-03-30,-2.29734765182303,0,"CA",0,14,0,0.00010163782088512
"06055",2020-03-31,-2.85977454195032,1.35,"CA",0,15,0,0.000108897665234057
"06055",2020-04-01,-1.16863688576927,2.40769230769231,"CA",1,18,7.25984434893716e-06,0.000130677198280869
"06055",2020-04-02,-1.34993243217468,3.12307692307692,"CA",1,18,7.25984434893716e-06,0.000130677198280869
"06055",2020-04-03,-1.66455450581449,3.47307692307692,"CA",2,20,1.45196886978743e-05,0.000145196886978743
"06055",2020-04-04,-1.94115686416626,3.18076923076923,"CA",2,20,1.45196886978743e-05,0.000145196886978743
"06055",2020-04-05,-2.48670554161072,1.70769230769231,"CA",2,20,1.45196886978743e-05,0.000145196886978743
"06055",2020-04-06,-3.07194828987122,3.01153846153846,"CA",2,22,1.45196886978743e-05,0.000159716575676618
"06055",2020-04-07,-0.996141850563169,3.47692307692308,"CA",2,23,1.45196886978743e-05,0.000166976420025555
"06055",2020-04-08,-0.881339505888261,5.21153846153846,"CA",2,25,1.45196886978743e-05,0.000181496108723429
"06055",2020-04-09,-2.15189003944397,4.35384615384615,"CA",2,28,1.45196886978743e-05,0.00020327564177024
"06055",2020-04-10,-2.01445460319519,3.81153846153846,"CA",2,32,1.45196886978743e-05,0.000232315019165989
"06055",2020-04-11,-2.45026588439941,4.44615384615385,"CA",2,34,1.45196886978743e-05,0.000246834707863863
"06055",2020-04-12,-1.43800991773605,4.33076923076923,"CA",2,34,1.45196886978743e-05,0.000246834707863863
"06055",2020-04-13,-1.46362668275833,9.35384615384615,"CA",2,34,1.45196886978743e-05,0.000246834707863863
"06055",2020-04-14,-1.57316017150879,6.90769230769231,"CA",2,38,1.45196886978743e-05,0.000275874085259612
"06055",2020-04-15,-1.61902558803558,5.10384615384615,"CA",2,38,1.45196886978743e-05,0.000275874085259612
"06055",2020-04-16,-2.03272819519043,7.03461538461538,"CA",2,39,1.45196886978743e-05,0.000283133929608549
"06055",2020-04-17,-1.72862062380014,5.71153846153846,"CA",2,44,1.45196886978743e-05,0.000319433151353235
"06055",2020-04-18,-2.00929296016693,5.31923076923077,"CA",2,47,1.45196886978743e-05,0.000341212684400046
"06055",2020-04-19,-1.78641317654653,5.08461538461538,"CA",2,47,1.45196886978743e-05,0.000341212684400046
"06055",2020-04-20,-2.17147254943848,5.18846153846154,"CA",2,48,1.45196886978743e-05,0.000348472528748984
"06055",2020-04-21,-1.7031206272506,5.10384615384615,"CA",2,54,1.45196886978743e-05,0.000392031594842607
"06055",2020-04-22,-2.07695627212524,4.92307692307692,"CA",2,57,1.45196886978743e-05,0.000413811127889418
"06055",2020-04-23,-1.43116503953934,3.50384615384615,"CA",2,57,1.45196886978743e-05,0.000413811127889418
"06055",2020-04-24,-1.48472225666046,4.46153846153846,"CA",2,58,1.45196886978743e-05,0.000421070972238355
"06055",2020-04-25,-1.57393558470527,4.50769230769231,"CA",2,60,1.45196886978743e-05,0.00043559066093623
"06055",2020-04-26,-1.62536204411438,3.22307692307692,"CA",2,60,1.45196886978743e-05,0.00043559066093623
"06055",2020-04-27,-2.05989562359608,4.68461538461539,"CA",2,64,1.45196886978743e-05,0.000464630038331978
"06055",2020-04-28,-1.4207230785892,3.67307692307692,"CA",2,66,1.45196886978743e-05,0.000479149727029853
"06055",2020-04-29,-1.6557519333494,2.92307692307692,"CA",2,67,1.45196886978743e-05,0.00048640957137879
"06055",2020-04-30,-1.56200659274989,3.73076923076923,"CA",2,67,1.45196886978743e-05,0.00048640957137879
"06055",2020-05-01,-1.59974715029242,4.29230769230769,"CA",2,68,1.45196886978743e-05,0.000493669415727727
"06055",2020-05-02,-2.02907061576902,3.64230769230769,"CA",2,70,1.45196886978743e-05,0.000508189104425601
"06055",2020-05-03,-1.50204443071786,2.71153846153846,"CA",2,70,1.45196886978743e-05,0.000508189104425601
"06055",2020-05-04,-1.52419873096776,4.30769230769231,"CA",2,74,1.45196886978743e-05,0.00053722848182135
"06055",2020-05-05,-1.42012822627961,4.33461538461538,"CA",2,75,1.45196886978743e-05,0.000544488326170287
"06055",2020-05-06,-1.57706230253499,3.79230769230769,"CA",2,78,1.45196886978743e-05,0.000566267859217098
"06055",2020-05-07,-1.63163029013126,4.76153846153846,"CA",2,78,1.45196886978743e-05,0.000566267859217098
"06055",2020-05-08,-2.38440108299155,7.07307692307692,"CA",2,78,1.45196886978743e-05,0.000566267859217098
"06055",2020-05-09,-1.5051962137233,7.26153846153846,"CA",2,79,1.45196886978743e-05,0.000573527703566036
"06055",2020-05-10,-1.40745082164536,6.46538461538462,"CA",2,79,1.45196886978743e-05,0.000573527703566036
"06055",2020-05-11,-1.08238470554306,4.41153846153846,"CA",3,79,2.17795330468115e-05,0.000573527703566036
"06055",2020-05-12,-1.3228805850423,3.39230769230769,"CA",3,81,2.17795330468115e-05,0.00058804739226391
"06055",2020-05-13,-1.15612637996543,3.59615384615385,"CA",3,81,2.17795330468115e-05,0.00058804739226391
"06055",2020-05-14,-0.747783897378406,3.34615384615385,"CA",3,83,2.17795330468115e-05,0.000602567080961784
"06055",2020-05-15,-2.06075385702248,2.72692307692308,"CA",3,83,2.17795330468115e-05,0.000602567080961784
"06055",2020-05-16,-1.72953769130422,2.80384615384615,"CA",3,90,2.17795330468115e-05,0.000653385991404344
"06055",2020-05-17,-0.737472355365441,1.94615384615385,"CA",3,90,2.17795330468115e-05,0.000653385991404344
"06055",2020-05-18,-2.7862289670994,2.79230769230769,"CA",3,92,2.17795330468115e-05,0.000667905680102219
"06055",2020-05-19,-1.17844043672056,3.98076923076923,"CA",3,92,2.17795330468115e-05,0.000667905680102219
"06055",2020-05-20,-1.40048009157333,3.98846153846154,"CA",3,94,2.17795330468115e-05,0.000682425368800093
"06055",2020-05-21,-1.40551042556603,5.06538461538462,"CA",3,95,2.17795330468115e-05,0.00068968521314903
"06055",2020-05-22,-1.5290668010693,4.69615384615385,"CA",3,96,2.17795330468115e-05,0.000696945057497967
"06055",2020-05-23,-1.62765602764763,5.53461538461538,"CA",3,101,2.17795330468115e-05,0.000733244279242653
"06055",2020-05-24,-1.67114627361346,6.85,"CA",3,101,2.17795330468115e-05,0.000733244279242653
"06055",2020-05-25,-1.52816194295799,5.82307692307692,"CA",3,101,2.17795330468115e-05,0.000733244279242653
"06055",2020-05-26,-1.51530133142304,6.43461538461539,"CA",3,109,2.17795330468115e-05,0.00079132303403415
"06055",2020-05-27,-1.45331655413016,7.72692307692308,"CA",3,109,2.17795330468115e-05,0.00079132303403415
"06055",2020-05-28,-1.56580615250346,5.32307692307692,"CA",3,111,2.17795330468115e-05,0.000805842722732025
"06055",2020-05-29,-2.26673007011157,3.36923076923077,"CA",3,111,2.17795330468115e-05,0.000805842722732025
"06055",2020-05-30,-0.492223016917091,4.96923076923077,"CA",3,112,2.17795330468115e-05,0.000813102567080962
"06055",2020-05-31,-1.5780466794968,4.26153846153846,"CA",3,112,2.17795330468115e-05,0.000813102567080962
"06055",2020-06-01,-1.49746835231718,5.47692307692308,"CA",3,113,2.17795330468115e-05,0.000820362411429899
"06055",2020-06-02,-1.51733231544646,7.35,"CA",3,113,2.17795330468115e-05,0.000820362411429899
"06055",2020-06-03,-1.72323846816944,7.97307692307692,"CA",3,124,2.17795330468115e-05,0.000900220699268208
"06055",2020-06-04,-1.39721465110806,10.3,"CA",3,126,2.17795330468115e-05,0.000914740387966082
"06055",2020-06-05,-1.45889556407824,12.9384615384615,"CA",3,129,2.17795330468115e-05,0.000936519921012893
"06055",2020-06-06,-0.998012959955992,8.58461538461538,"CA",3,141,2.17795330468115e-05,0.00102363805320014
"06055",2020-06-07,-1.38885283470095,3.41923076923077,"CA",3,141,2.17795330468115e-05,0.00102363805320014
"06055",2020-06-08,-1.6261720596675,2.05384615384615,"CA",3,153,2.17795330468115e-05,0.00111075618538739
"06055",2020-06-09,NA,2.45769230769231,"CA",3,157,2.17795330468115e-05,0.00113979556278313
"06055",2020-06-10,-1.44778156280456,3.94230769230769,"CA",3,161,2.17795330468115e-05,0.00116883494017888
"06055",2020-06-11,NA,3.39615384615385,"CA",3,163,2.17795330468115e-05,0.00118335462887676
"06055",2020-06-12,NA,3.42692307692308,"CA",3,168,2.17795330468115e-05,0.00121965385062144
"06055",2020-06-13,-1.89869749545971,3.26538461538462,"CA",3,183,2.17795330468115e-05,0.0013285515158555
"06055",2020-06-14,-1.85806930065357,2.36153846153846,"CA",3,183,2.17795330468115e-05,0.0013285515158555
"06055",2020-06-15,-1.60595786629034,2.15769230769231,"CA",3,190,2.17795330468115e-05,0.00137937042629806
"06055",2020-06-16,-1.37828344868274,3.32307692307692,"CA",3,199,2.17795330468115e-05,0.00144470902543849
"06055",2020-06-17,-1.30442977890711,3.05769230769231,"CA",4,202,2.90393773957486e-05,0.00146648855848531
"06055",2020-06-18,-1.34770909600561,4.56153846153846,"CA",4,206,2.90393773957486e-05,0.00149552793588105
"06055",2020-06-19,-1.6146360635775,8.59230769230769,"CA",4,216,2.90393773957486e-05,0.00156812637937043
"06055",2020-06-20,-1.44053715467392,6.42307692307692,"CA",4,224,2.90393773957486e-05,0.00162620513416192
"06055",2020-06-21,-1.42530304019976,4.37692307692308,"CA",4,224,2.90393773957486e-05,0.00162620513416192
"06055",2020-06-22,-1.47003006935051,6.11923076923077,"CA",4,239,2.90393773957486e-05,0.00173510279939598
"06055",2020-06-23,-1.569470717743,5.41153846153846,"CA",4,245,2.90393773957486e-05,0.0017786618654896
"06055",2020-06-24,-1.74193108772558,4.81923076923077,"CA",4,251,2.90393773957486e-05,0.00182222093158323
"06055",2020-06-25,-1.89484992493267,4.82307692307692,"CA",4,258,2.90393773957486e-05,0.00187303984202579
"06055",2020-06-26,-1.56859690036618,4.48846153846154,"CA",4,270,2.90393773957486e-05,0.00196015797421303
"06055",2020-06-27,-1.50446753151787,5.05769230769231,"CA",4,270,2.90393773957486e-05,0.00196015797421303
"06055",2020-06-28,-1.28699743747748,9.5,"CA",4,270,2.90393773957486e-05,0.00196015797421303
"06055",2020-06-29,-1.52982056141052,10.7615384615385,"CA",4,310,2.90393773957486e-05,0.00225055174817052
"06055",2020-06-30,-1.72913798842309,10.25,"CA",4,317,2.90393773957486e-05,0.00230137065861308
"06055",2020-07-01,-1.45345321306569,10.9576923076923,"CA",4,333,2.90393773957486e-05,0.00241752816819607
"06055",2020-07-02,-1.52636637469092,10.2692307692308,"CA",4,344,2.90393773957486e-05,0.00249738645603438
"06055",2020-07-03,-1.48995273405282,8.73846153846154,"CA",4,376,2.90393773957486e-05,0.00272970147520037
"06055",2020-07-04,NA,11.3346153846154,"CA",4,376,2.90393773957486e-05,0.00272970147520037
"06055",2020-07-05,-1.68244581235251,12.3192307692308,"CA",4,376,2.90393773957486e-05,0.00272970147520037
"06055",2020-07-06,-1.34190251299851,8.89615384615385,"CA",4,436,2.90393773957486e-05,0.0031652921361366
"06055",2020-07-07,-1.53035825490998,7.89230769230769,"CA",4,448,2.90393773957486e-05,0.00325241026832385
"06055",2020-07-08,-1.4171587084999,8.96923076923077,"CA",4,453,2.90393773957486e-05,0.00328870949006853
"06055",2020-07-09,-1.54533479218627,11.3115384615385,"CA",4,466,2.90393773957486e-05,0.00338308746660472
"06055",2020-07-10,-1.60337626933984,7.54230769230769,"CA",4,477,2.90393773957486e-05,0.00346294575444302
"06055",2020-07-11,-1.69260573056786,7.56153846153846,"CA",4,477,2.90393773957486e-05,0.00346294575444302
"06055",2020-07-12,-1.45811561228817,8.57307692307692,"CA",4,477,2.90393773957486e-05,0.00346294575444302
"06055",2020-07-13,-1.50944352149792,8.43333333333333,"CA",4,518,2.90393773957486e-05,0.00376059937274945
"06055",2020-07-14,-1.54217660427371,10.4857142857143,"CA",4,530,2.90393773957486e-05,0.00384771750493669
"06055",2020-07-15,NA,7.05384615384615,"CA",4,561,2.90393773957486e-05,0.00407277267975375
"06055",2020-07-16,-1.9245949983575,4.72692307692308,"CA",4,578,2.90393773957486e-05,0.00419619003368568
"06055",2020-07-17,-1.78036192126797,3.20384615384615,"CA",5,583,3.62992217446858e-05,0.00423248925543036
"06055",2020-07-18,-1.54758321848086,3.51153846153846,"CA",5,583,3.62992217446858e-05,0.00423248925543036
"06055",2020-07-19,-1.6791728734963,3.44230769230769,"CA",5,583,3.62992217446858e-05,0.00423248925543036
"06055",2020-07-20,-1.69956398010424,2.49230769230769,"CA",7,632,5.08189104425601e-05,0.00458822162852828
"06055",2020-07-21,-1.78731966018855,1.66538461538462,"CA",7,661,5.08189104425601e-05,0.00479875711464746
"06055",2020-07-22,-1.57500203752012,1.39444444444444,"CA",7,685,5.08189104425601e-05,0.00497299337902195
"06055",2020-07-23,-1.60464971187018,NA,"CA",8,711,5.80787547914973e-05,0.00516174933209432
"06055",2020-07-24,-1.58107042312668,5.75,"CA",8,737,5.80787547914973e-05,0.00535050528516669
"06055",2020-07-25,NA,8.10769230769231,"CA",8,737,5.80787547914973e-05,0.00535050528516669
"06055",2020-07-26,NA,7.4,"CA",8,737,5.80787547914973e-05,0.00535050528516669
"06055",2020-07-27,NA,4.18076923076923,"CA",8,766,5.80787547914973e-05,0.00556104077128586
"06055",2020-07-28,-1.74469858407901,2.73076923076923,"CA",8,806,5.80787547914973e-05,0.00585143454524335
"06055",2020-07-29,-1.50141822888489,2.98846153846154,"CA",8,860,5.80787547914973e-05,0.00624346614008596
"06055",2020-07-30,-1.59510789905519,3.90769230769231,"CA",8,865,5.80787547914973e-05,0.00627976536183064
"06055",2020-07-31,-1.61547144518155,4.56923076923077,"CA",8,888,5.80787547914973e-05,0.0064467417818562
"06055",2020-08-01,-2.22179656678779,4.03461538461538,"CA",8,888,5.80787547914973e-05,0.0064467417818562
"06055",2020-08-02,-1.51489255338236,3.31153846153846,"CA",8,888,5.80787547914973e-05,0.0064467417818562
"06055",2020-08-03,-1.57948285921874,6.01538461538462,"CA",9,963,6.53385991404344e-05,0.00699123010802648
"06055",2020-08-04,-1.51935470104153,5.18076923076923,"CA",9,980,6.53385991404344e-05,0.00711464746195842
"06055",2020-08-05,NA,8.00769230769231,"CA",9,1007,6.53385991404344e-05,0.00731066325937972
"06055",2020-08-06,-1.71544421875808,6.83076923076923,"CA",9,1025,6.53385991404344e-05,0.00744134045766059
"06055",2020-08-07,-1.49529317035477,8.13461538461539,"CA",10,1046,7.25984434893716e-05,0.00759379718898827
"06055",2020-08-08,-1.5757044437234,8.08461538461538,"CA",10,1046,7.25984434893716e-05,0.00759379718898827
"06055",2020-08-09,-1.50095728546367,8.68461538461538,"CA",10,1046,7.25984434893716e-05,0.00759379718898827
"06055",2020-08-10,-1.78584357654186,6,"CA",11,1074,7.98582878383088e-05,0.00779707283075851
"06055",2020-08-11,-1.85020279884129,4.76153846153846,"CA",11,1129,7.98582878383088e-05,0.00819636426995005
"06055",2020-08-12,-1.7778505450243,3.1,"CA",11,1142,7.98582878383088e-05,0.00829074224648624
"06055",2020-08-13,-1.50057548010143,5.63846153846154,"CA",11,1170,7.98582878383088e-05,0.00849401788825648
"06055",2020-08-14,-1.66097104549574,7.10769230769231,"CA",11,1206,7.98582878383088e-05,0.00875537228481821
"06055",2020-08-15,-1.56465411186041,6.32307692307692,"CA",11,1206,7.98582878383088e-05,0.00875537228481821
"06055",2020-08-16,-1.61246633529838,7.86153846153846,"CA",11,1206,7.98582878383088e-05,0.00875537228481821
"06055",2020-08-17,-2.11572933196782,5.53076923076923,"CA",12,1245,8.71181321872459e-05,0.00903850621442676
"06055",2020-08-18,0.120248159393554,8.45769230769231,"CA",12,1264,8.71181321872459e-05,0.00917644325705657
"06055",2020-08-19,2.5941867828395,12.6807692307692,"CA",12,1282,8.71181321872459e-05,0.00930712045533744
"06055",2020-08-20,0.813977434209558,14.5692307692308,"CA",12,1295,8.71181321872459e-05,0.00940149843187362
"06055",2020-08-21,-0.721672387394603,14.7038461538462,"CA",12,1307,8.71181321872459e-05,0.00948861656406087
"06055",2020-08-22,0.43414967661189,31.4615384615385,"CA",12,1307,8.71181321872459e-05,0.00948861656406087
"06055",2020-08-23,-0.53223612019359,48.5,"CA",13,1307,9.43779765361831e-05,0.00948861656406087
"06055",2020-08-24,0.769060614298959,50.4576923076923,"CA",13,1347,9.43779765361831e-05,0.00977901033801835
"06055",2020-08-25,-1.70193598878286,44.9576923076923,"CA",13,1365,9.43779765361831e-05,0.00990968753629922
"06055",2020-08-26,-1.97235947847274,19.8461538461538,"CA",13,1377,9.43779765361831e-05,0.00999680566848647
"06055",2020-08-27,-1.92282588323883,12.8115384615385,"CA",13,1393,9.43779765361831e-05,0.0101129631780695
"06055",2020-08-28,-0.916572008998846,17.1269230769231,"CA",13,1397,9.43779765361831e-05,0.0101420025554652
"06055",2020-08-29,-0.542444672486153,22.4846153846154,"CA",13,1397,9.43779765361831e-05,0.0101420025554652
"06055",2020-08-30,0.612683057784775,33.9423076923077,"CA",13,1397,9.43779765361831e-05,0.0101420025554652
"06055",2020-08-31,-1.60895645618242,39.4807692307692,"CA",13,1431,9.43779765361831e-05,0.0103888372633291
"06055",2020-09-01,-1.5786496160398,20.2384615384615,"CA",13,1444,9.43779765361831e-05,0.0104832152398653
"06055",2020-09-02,-0.968219697477174,10.0615384615385,"CA",13,1452,9.43779765361831e-05,0.0105412939946568
"06055",2020-09-03,-0.602431478655178,6.57692307692308,"CA",13,1456,9.43779765361831e-05,0.0105703333720525
"06055",2020-09-04,-1.01156020164366,10.7038461538462,"CA",13,1465,9.43779765361831e-05,0.0106356719711929
"06055",2020-09-05,-1.70149767399019,19.6653846153846,"CA",13,1465,9.43779765361831e-05,0.0106356719711929
"06055",2020-09-06,-1.6449431180947,23.9961538461538,"CA",13,1465,9.43779765361831e-05,0.0106356719711929
"06055",2020-09-07,1.33671712875512,22.7615384615385,"CA",13,1465,9.43779765361831e-05,0.0106356719711929
"06055",2020-09-08,4.11695910940854,22.8615384615385,"CA",13,1512,9.43779765361831e-05,0.010976884655593
"06055",2020-09-09,8.8242950439349,26.8,"CA",13,1528,9.43779765361831e-05,0.011093042165176
"06055",2020-09-10,10.1555179679927,36.3083333333333,"CA",13,1532,9.43779765361831e-05,0.0111220815425717
"06055",2020-09-11,2.34393400086377,NA,"CA",13,1540,9.43779765361831e-05,0.0111801602973632
"06055",2020-09-12,0.353365957714087,NA,"CA",13,1540,9.43779765361831e-05,0.0111801602973632
"06055",2020-09-13,0.822326719759963,NA,"CA",13,1540,9.43779765361831e-05,0.0111801602973632
"06055",2020-09-14,NA,NA,"CA",13,1570,9.43779765361831e-05,0.0113979556278313
"06057",2020-03-15,-1.56671023368835,3.33076923076923,"CA",0,0,0,0
"06057",2020-03-16,-0.931878146437966,3.375,"CA",0,1,0,1.00245601724224e-05
"06057",2020-03-17,-0.783403098583221,3.875,"CA",0,1,0,1.00245601724224e-05
"06057",2020-03-18,-0.544609665870667,4.20338461538462,"CA",0,1,0,1.00245601724224e-05
"06057",2020-03-19,-1.3845229461168,2.83461538461539,"CA",0,1,0,1.00245601724224e-05
"06057",2020-03-20,-1.87205386161804,4.49230769230769,"CA",0,1,0,1.00245601724224e-05
"06057",2020-03-21,-2.22894716183576,3.63076923076923,"CA",0,1,0,1.00245601724224e-05
"06057",2020-03-22,-1.53087814152241,4.02692307692308,"CA",0,1,0,1.00245601724224e-05
"06057",2020-03-23,-0.499472237690739,4.78076923076923,"CA",0,3,0,3.00736805172673e-05
"06057",2020-03-24,-1.12659358978271,3.05,"CA",0,4,0,4.00982406896897e-05
"06057",2020-03-25,-1.89723002910614,2.74615384615385,"CA",0,4,0,4.00982406896897e-05
"06057",2020-03-26,-2.95649407268234,2.53461538461538,"CA",0,4,0,4.00982406896897e-05
"06057",2020-03-27,-1.27831870380004,3.09230769230769,"CA",0,4,0,4.00982406896897e-05
"06057",2020-03-28,-0.850469521448812,3.46538461538462,"CA",0,4,0,4.00982406896897e-05
"06057",2020-03-29,-1.57887961022105,2.26538461538462,"CA",0,17,0,0.000170417522931181
"06057",2020-03-30,-0.984481173015273,2.23461538461538,"CA",0,18,0,0.000180442083103604
"06057",2020-03-31,-1.81432723999023,2.74230769230769,"CA",0,21,0,0.000210515763620871
"06057",2020-04-01,-2.00874023965773,2.93,"CA",0,26,0,0.000260638564482983
"06057",2020-04-02,-1.65810495615005,3.47647058823529,"CA",0,26,0,0.000260638564482983
"06057",2020-04-03,-1.40228566916377,3.43846153846154,"CA",1,30,1.00245601724224e-05,0.000300736805172673
"06057",2020-04-04,-1.68817496299744,3.6,"CA",1,31,1.00245601724224e-05,0.000310761365345095
"06057",2020-04-05,-0.490971540262797,2.76923076923077,"CA",1,31,1.00245601724224e-05,0.000310761365345095
"06057",2020-04-06,-1.94857490062714,2.75769230769231,"CA",1,32,1.00245601724224e-05,0.000320785925517518
"06057",2020-04-07,-0.558545246720314,4.51538461538462,"CA",1,34,1.00245601724224e-05,0.000340835045862363
"06057",2020-04-08,-1.81918090581894,3.85384615384615,"CA",1,34,1.00245601724224e-05,0.000340835045862363
"06057",2020-04-09,-0.452583312988281,7.2794117647059,"CA",1,34,1.00245601724224e-05,0.000340835045862363
"06057",2020-04-10,-1.18012630939484,4.80384615384615,"CA",1,34,1.00245601724224e-05,0.000340835045862363
"06057",2020-04-11,-2.05751395225525,6.12884615384616,"CA",1,34,1.00245601724224e-05,0.000340835045862363
"06057",2020-04-12,-1.18684856593609,7.475,"CA",1,34,1.00245601724224e-05,0.000340835045862363
"06057",2020-04-13,-1.98836570978165,6.62846153846154,"CA",1,34,1.00245601724224e-05,0.000340835045862363
"06057",2020-04-14,-1.49688053131104,4.57307692307692,"CA",1,34,1.00245601724224e-05,0.000340835045862363
"06057",2020-04-15,-1.43475019931793,4.90384615384615,"CA",1,34,1.00245601724224e-05,0.000340835045862363
"06057",2020-04-16,-1.75171482563019,6.09230769230769,"CA",1,34,1.00245601724224e-05,0.000340835045862363
"06057",2020-04-17,-3.06800656148101,5.89615384615385,"CA",1,36,1.00245601724224e-05,0.000360884166207208
"06057",2020-04-18,-0.899343773722649,8.56538461538462,"CA",1,36,1.00245601724224e-05,0.000360884166207208
"06057",2020-04-19,-1.59153081579336,9.27692307692308,"CA",1,36,1.00245601724224e-05,0.000360884166207208
"06057",2020-04-20,-2.0421097278595,9.58076923076923,"CA",1,36,1.00245601724224e-05,0.000360884166207208
"06057",2020-04-21,-1.92878628156327,9.29615384615385,"CA",1,36,1.00245601724224e-05,0.000360884166207208
"06057",2020-04-22,-2.39509874794137,7.08846153846154,"CA",1,36,1.00245601724224e-05,0.000360884166207208
"06057",2020-04-23,-1.82813823223114,5.23076923076923,"CA",1,36,1.00245601724224e-05,0.000360884166207208
"06057",2020-04-24,-1.91734049137073,3.97307692307692,"CA",1,37,1.00245601724224e-05,0.00037090872637963
"06057",2020-04-25,-1.79066342967717,4.01153846153846,"CA",1,37,1.00245601724224e-05,0.00037090872637963
"06057",2020-04-26,-1.71666383743286,5.18260869565217,"CA",1,37,1.00245601724224e-05,0.00037090872637963
"06057",2020-04-27,-2.58944630622938,6.31764705882353,"CA",1,39,1.00245601724224e-05,0.000390957846724475
"06057",2020-04-28,-1.73599869012759,3.78461538461538,"CA",1,41,1.00245601724224e-05,0.00041100696706932
"06057",2020-04-29,-1.45361375302783,4.99230769230769,"CA",1,41,1.00245601724224e-05,0.00041100696706932
"06057",2020-04-30,-1.7056277990334,5.1,"CA",1,41,1.00245601724224e-05,0.00041100696706932
"06057",2020-05-01,-1.60246694088156,5.71538461538461,"CA",1,41,1.00245601724224e-05,0.00041100696706932
"06057",2020-05-02,-2.41611886024373,5.68653846153846,"CA",1,41,1.00245601724224e-05,0.00041100696706932
"06057",2020-05-03,-2.27174051403652,5.65769230769231,"CA",1,41,1.00245601724224e-05,0.00041100696706932
"06057",2020-05-04,-1.78045892715595,5.11923076923077,"CA",1,41,1.00245601724224e-05,0.00041100696706932
"06057",2020-05-05,-1.72488737106373,5.26153846153846,"CA",1,41,1.00245601724224e-05,0.00041100696706932
