"date","FIPS","hospitalizations","aerosols","pm25"
2020-06-28,"06095",30,-0.340647220611428,6.96923076923077
2020-06-28,"06097",11,-1.05340278148607,5.92692307692308
2020-06-28,"06099",108,-0.456910252570913,7.24615384615385
2020-06-28,"06101",0,-1.1048698431972,9.44230769230769
2020-06-28,"06103",0,-1.12192209192319,7.13076923076923
2020-06-28,"06105",0,-1.67505380398367,2.05
2020-06-28,"06107",66,-0.993036143586369,9.70384615384615
2020-06-28,"06109",1,-1.42299294471567,NA
2020-06-28,"06111",66,0.527280390261959,4.19615384615385
2020-06-28,"06113",3,-0.83839094638789,10.6384615384615
2020-06-28,"06115",7,-1.13467848300886,NA
2020-06-29,"06001",111,-1.23086512088899,11.4596153846154
2020-06-29,"06005",1,-1.55576884746486,NA
2020-06-29,"06007",6,-0.905041979242754,4.03846153846154
2020-06-29,"06009",1,-1.28962290286963,8.82692307692308
2020-06-29,"06011",0,-1.40579063774292,6.24615384615385
2020-06-29,"06013",37,-1.12784908998497,11.1365384615385
2020-06-29,"06015",1,-1.87789416313376,NA
2020-06-29,"06017",1,-1.41702973842561,NA
2020-06-29,"06019",116,-0.717858325982311,6.96923076923077
2020-06-29,"06021",0,-0.931439280510961,4.56153846153846
2020-06-29,"06023",0,-1.86846688060634,NA
2020-06-29,"06025",70,-0.412528783082788,5.95384615384615
2020-06-29,"06027",0,-0.258756160735768,16.075
2020-06-29,"06029",151,-0.445924073457529,6.24230769230769
2020-06-29,"06031",55,-0.396275758743717,NA
2020-06-29,"06033",2,-1.62936460277131,NA
2020-06-29,"06035",0,-1.44961547851604,NA
2020-06-29,"06037",1889,-1.374358773233,5.28076923076923
2020-06-29,"06039",9,-1.07567596435654,12.5923076923077
2020-06-29,"06041",25,-1.49848422970307,10.4538461538462
2020-06-29,"06043",0,-1.35325444402066,6.38461538461538
2020-06-29,"06045",0,-1.62831304454318,3.75769230769231
2020-06-29,"06047",16,-0.812254981716257,8.03461538461539
2020-06-29,"06049",0,-1.08909606933548,NA
2020-06-29,"06051",0,1.23656368255739,6.16538461538462
2020-06-29,"06053",33,-1.14674901962313,8.46538461538462
2020-06-29,"06055",7,-1.52982056141052,10.7615384615385
2020-06-29,"06057",3,-1.60429957897706,5.7
2020-06-29,"06059",510,0.129700069037262,2.72307692307692
2020-06-29,"06061",13,-1.59887123107843,6.58076923076923
2020-06-29,"06063",0,-1.5774092358332,2.09230769230769
2020-06-29,"06065",405,0.104696333408386,4.91153846153846
2020-06-29,"06067",98,-0.716376960277254,5.97692307692308
2020-06-29,"06069",0,-1.40213421972114,9.34230769230769
2020-06-29,"06071",393,0.531912386417164,5.45384615384615
2020-06-29,"06073",395,-1.4244334697749,3.24230769230769
2020-06-29,"06075",63,-0.456933140754141,14.4
2020-06-29,"06077",133,-0.13512753757037,5.375
2020-06-29,"06079",9,-1.26882088184213,6.82692307692307
2020-06-29,"06081",33,-1.99709534644695,8.61538461538462
2020-06-29,"06083",62,-0.889528870582837,6.18461538461538
2020-06-29,"06085",87,-1.16614067554684,9.03461538461539
2020-06-29,"06087",10,-1.52855980396206,7.88653846153847
2020-06-29,"06089",9,-1.54828359063639,1.95192307692308
2020-06-29,"06093",0,-1.04832351207689,NA
2020-06-29,"06095",39,-0.628660469267787,6.62692307692308
2020-06-29,"06097",11,-1.45189889126504,9.45769230769231
2020-06-29,"06099",113,-0.531546354293598,6.71730769230769
2020-06-29,"06101",0,-1.45045566559099,8.25769230769231
2020-06-29,"06103",0,-0.885536372662475,2.6
2020-06-29,"06105",0,-1.86519193649213,2.04230769230769
2020-06-29,"06107",74,-0.908615887165977,9.95576923076921
2020-06-29,"06109",1,-1.45654109741915,NA
2020-06-29,"06111",74,-0.892898559569935,3.76923076923077
2020-06-29,"06113",3,-0.910401403903576,9.74999999999999
2020-06-29,"06115",8,-1.15463078021872,NA
2020-06-30,"06001",116,-1.18937110900734,12.7269230769231
2020-06-30,"06005",1,-1.57682609558277,NA
2020-06-30,"06007",6,-1.08719360828431,3.35384615384615
2020-06-30,"06009",1,-1.4150687456125,6.01923076923077
2020-06-30,"06011",1,-1.52178263664181,5.26538461538462
2020-06-30,"06013",41,-1.64840590954123,11.1923076923077
2020-06-30,"06015",1,-1.67784337587549,NA
2020-06-30,"06017",3,-1.55813514423827,NA
2020-06-30,"06019",129,-0.853886902333841,5.84615384615384
2020-06-30,"06021",0,-1.03538323008134,3.89615384615385
2020-06-30,"06023",1,-2.14225697737526,NA
2020-06-30,"06025",72,-0.780616879464599,5.13076923076923
2020-06-30,"06027",0,-0.393719315528388,5.92692307692308
2020-06-30,"06029",163,-0.619904804848459,9.61730769230767
2020-06-30,"06031",41,-1.00482217560959,NA
2020-06-30,"06033",3,-1.70179936188701,NA
2020-06-30,"06035",0,-1.36411566797393,NA
2020-06-30,"06037",1893,-1.44479155540405,9.11153846153846
2020-06-30,"06039",8,-1.1499871015552,6.68461538461539
2020-06-30,"06041",25,-1.6529757976525,9.76153846153846
2020-06-30,"06043",0,-1.36967742443234,4.93846153846154
2020-06-30,"06045",0,-1.64142382144742,3.90769230769231
2020-06-30,"06047",15,-1.0541604757312,5.62307692307692
2020-06-30,"06049",0,-1.12285363674286,NA
2020-06-30,"06051",0,1.00925781726194,2.95961538461539
2020-06-30,"06053",36,-1.34141206741276,8.73461538461539
2020-06-30,"06055",7,-1.72913798842309,10.25
2020-06-30,"06057",4,-1.69274652004291,3.85384615384615
2020-06-30,"06059",542,-0.798370734992584,6.93653846153846
2020-06-30,"06061",13,-1.60161113739174,3.57692307692308
2020-06-30,"06063",0,-1.69873359741963,2.08076923076923
2020-06-30,"06065",419,-0.124221105919653,8.65
2020-06-30,"06067",106,-0.987960875033914,4.93461538461538
2020-06-30,"06069",1,-1.59787105619353,9.98461538461538
2020-06-30,"06071",406,0.10095117994546,8.74230769230769
2020-06-30,"06073",391,-1.40249977567554,6.72692307692308
2020-06-30,"06075",68,-0.87413489818536,14.0230769230769
2020-06-30,"06077",140,-0.50844413042047,5.50217948717949
2020-06-30,"06079",9,-1.56031638943933,7.31346153846154
2020-06-30,"06081",40,-1.94512891769603,10.6730769230769
2020-06-30,"06083",64,-1.18388521846819,6.88269230769231
2020-06-30,"06085",81,-1.14731192588839,10.0153846153846
2020-06-30,"06087",10,-1.74988865852158,8.19615384615384
2020-06-30,"06089",10,-1.48336547741844,3.20769230769231
2020-06-30,"06093",0,-1.08161294460328,NA
2020-06-30,"06095",41,-0.884381115436808,4.76153846153846
2020-06-30,"06097",11,-1.3828297753847,11.2346153846154
2020-06-30,"06099",118,-0.818979442120416,5.86538461538461
2020-06-30,"06101",0,-1.58770692348413,7.88076923076923
2020-06-30,"06103",0,-1.00584709644347,1.94230769230769
2020-06-30,"06105",0,-1.9579578638112,1.66153846153846
2020-06-30,"06107",73,-0.862413048743837,8.47499999999999
2020-06-30,"06109",1,-1.62404322624138,NA
2020-06-30,"06111",76,-1.69641864299702,5.80769230769231
2020-06-30,"06113",4,-1.24761271476693,8.02115384615384
2020-06-30,"06115",5,-1.28517842292823,NA
2020-07-01,"06001",123,-1.46163687890472,10.3980769230769
2020-07-01,"06005",1,-1.46970421075701,NA
2020-07-01,"06007",7,-1.08297308559627,5.89230769230769
2020-07-01,"06009",2,-1.28304791450394,6.77307692307692
2020-07-01,"06011",0,-1.22378212743668,6.69230769230769
2020-07-01,"06013",50,-1.54038142530278,11.025
2020-07-01,"06015",1,-1.54663413762985,NA
2020-07-01,"06017",5,-1.4608719135638,NA
2020-07-01,"06019",125,-0.761062204838018,4.86346153846154
2020-07-01,"06021",0,-0.994142979384588,7.09615384615385
2020-07-01,"06023",1,-1.65275454509158,NA
2020-07-01,"06025",79,-0.942308783530791,9.85384615384615
2020-07-01,"06027",0,-1.14183169701282,7.0673076923077
2020-07-01,"06029",164,-0.469171375036041,9.8423076923077
2020-07-01,"06031",40,-1.23249042034086,NA
2020-07-01,"06033",3,-1.50871545076358,NA
2020-07-01,"06035",0,-1.06369627148874,NA
2020-07-01,"06037",1937,-1.4959093332295,13.2
2020-07-01,"06039",15,-1.10332757234688,6.32692307692308
2020-07-01,"06041",30,-1.83730196738267,10.1461538461538
2020-07-01,"06043",0,-1.36991035938254,4.24615384615385
2020-07-01,"06045",0,-1.54888904094726,4.03269230769231
2020-07-01,"06047",17,-1.14391085692628,5.41153846153846
2020-07-01,"06049",0,-1.07444221453301,NA
2020-07-01,"06051",0,0.192678612875547,4.05192307692308
2020-07-01,"06053",41,-1.58042311668441,8.35384615384615
2020-07-01,"06055",7,-1.45345321306569,10.9576923076923
2020-07-01,"06057",4,-1.48942297697111,4.29230769230769
2020-07-01,"06059",556,-0.295269097455642,8.34038461538461
2020-07-01,"06061",13,-1.41559594869554,5.8
2020-07-01,"06063",0,-1.5671981263771,3.96153846153846
2020-07-01,"06065",431,-0.634958624839514,13.3192307692308
2020-07-01,"06067",109,-0.995975464582603,7.99230769230769
2020-07-01,"06069",1,-1.55934654208611,9.24230769230769
2020-07-01,"06071",428,-0.0463611632584959,10.4692307692308
2020-07-01,"06073",398,-1.37178146839291,8.53076923076923
2020-07-01,"06075",71,-1.58724063250633,12.0076923076923
2020-07-01,"06077",128,-0.859219387327464,6.89615384615384
2020-07-01,"06079",8,-1.75414656540541,5.71923076923077
2020-07-01,"06081",45,-1.51825290918172,10.4384615384615
2020-07-01,"06083",62,-1.81090168369671,7.69038461538462
2020-07-01,"06085",82,-1.2872157374206,8.80384615384615
2020-07-01,"06087",10,-0.218602448701766,7.11538461538461
2020-07-01,"06089",7,-1.3704184293757,4.73076923076923
2020-07-01,"06093",0,-1.23988127708512,NA
2020-07-01,"06095",48,-0.942428233159252,6.76538461538462
2020-07-01,"06097",13,-1.28916700220953,11.5346153846154
2020-07-01,"06099",121,-1.02809388448072,6.99230769230769
2020-07-01,"06101",0,-1.34889213369451,10.8884615384615
2020-07-01,"06103",0,-1.00773828885391,2.83846153846154
2020-07-01,"06105",0,-1.7221364974994,3.50434782608696
2020-07-01,"06107",78,-0.8170918954491,8.51730769230769
2020-07-01,"06109",3,-1.29891806348654,NA
2020-07-01,"06111",79,-1.7917360067387,8.49615384615385
2020-07-01,"06113",4,-1.18433554231076,10.7346153846154
2020-07-01,"06115",8,-1.23298186063714,NA
2020-07-02,"06001",141,-1.03654192716276,8.77307692307692
2020-07-02,"06005",1,-1.46190792322097,NA
2020-07-02,"06007",9,-1.18328768014967,8.65769230769231
2020-07-02,"06009",0,-1.23835315284708,10.4846153846154
2020-07-02,"06011",0,-1.35531604289954,7.55
2020-07-02,"06013",56,-1.46535702360139,10.4942307692308
2020-07-02,"06015",1,-1.59057933092185,NA
2020-07-02,"06017",3,-1.5835069561937,NA
2020-07-02,"06019",128,-0.769932001829077,6.3076923076923
2020-07-02,"06021",0,-1.15667522891123,9.3
2020-07-02,"06023",1,-1.77613151073381,NA
2020-07-02,"06025",86,-0.733602303695348,8.88076923076923
2020-07-02,"06027",0,-1.13230849789522,7.79038461538462
2020-07-02,"06029",173,-0.640903953520497,7.20192307692308
2020-07-02,"06031",38,-0.988799303768899,NA
2020-07-02,"06033",3,-1.67088557468204,NA
2020-07-02,"06035",1,-1.44531220197674,NA
2020-07-02,"06037",1933,-1.32608008384849,11.9192307692308
2020-07-02,"06039",17,-1.02003193697939,8.6
2020-07-02,"06041",27,-2.07162785530316,8.48846153846154
2020-07-02,"06043",0,-1.26335680484718,6.14230769230769
2020-07-02,"06045",0,-1.74647355079577,6.51538461538462
2020-07-02,"06047",19,-1.07002425825022,6.98076923076923
2020-07-02,"06049",0,-1.37559151649417,NA
2020-07-02,"06051",0,-0.722920805216885,4.50192307692308
2020-07-02,"06053",36,-1.26356709003676,7.2
2020-07-02,"06055",7,-1.52636637469092,10.2692307692308
2020-07-02,"06057",5,-1.61150169372593,6.60576923076924
2020-07-02,"06059",584,-0.863154952530854,7.31538461538461
2020-07-02,"06061",17,-1.40186578035188,6.88076923076923
2020-07-02,"06063",0,-1.42091542482526,5.43846153846154
2020-07-02,"06065",465,-1.02237284183386,11.6153846153846
2020-07-02,"06067",128,-0.925309708091898,8.62884615384615
2020-07-02,"06069",1,-1.50551825740695,7.03461538461538
2020-07-02,"06071",438,-0.359229832888122,8.68076923076923
2020-07-02,"06073",380,-1.15050244331393,8.82692307692308
2020-07-02,"06075",66,-1.41241815681625,9.98461538461538
2020-07-02,"06077",151,-0.879788786172772,8.05384615384616
2020-07-02,"06079",8,-1.51839458942349,3.63076923076923
2020-07-02,"06081",52,-2.52636599540604,7.35384615384615
2020-07-02,"06083",64,-1.0950419671852,5.16346153846154
2020-07-02,"06085",91,-1.57863128185079,7.68846153846154
2020-07-02,"06087",10,-1.01832997798877,4.59038461538462
2020-07-02,"06089",7,-1.45411407947479,4.14230769230769
2020-07-02,"06093",0,-1.07315549254455,NA
2020-07-02,"06095",39,-0.940744881327313,6.99230769230769
2020-07-02,"06097",12,-1.81330037117185,10.1576923076923
2020-07-02,"06099",133,-1.0300310039495,9.93846153846155
2020-07-02,"06101",0,-1.2636414170265,10.7384615384615
2020-07-02,"06103",0,-1.19078761339178,4.88461538461539
2020-07-02,"06105",0,-1.52811790373601,NA
2020-07-02,"06107",77,-0.737255454064159,6.98076923076923
2020-07-02,"06109",4,-1.52192997932658,NA
2020-07-02,"06111",80,-1.62104340193917,8.28461538461538
2020-07-02,"06113",6,-1.19425392150778,11.8884615384616
2020-07-02,"06115",8,-1.12028382056653,NA
2020-07-03,"06001",157,-0.858908474444293,9.05192307692308
2020-07-03,"06005",1,-1.5856937888093,NA
2020-07-03,"06007",7,-1.03855768581268,8.61923076923077
2020-07-03,"06009",0,-1.38806687854423,10.6192307692308
2020-07-03,"06011",0,-1.36202455111503,7.91153846153846
2020-07-03,"06013",54,-1.37752294540347,10.8211538461538
2020-07-03,"06015",1,-1.89518332481169,NA
2020-07-03,"06017",3,-1.51416254043744,NA
2020-07-03,"06019",133,-0.804578006267207,6.85576923076924
2020-07-03,"06021",0,-0.876917536018604,10.85
2020-07-03,"06023",1,-1.92139172553935,NA
2020-07-03,"06025",83,-0.81880965613878,8.50384615384615
2020-07-03,"06027",0,-0.61647582054249,6.08653846153846
2020-07-03,"06029",189,-0.986830569714883,6.53846153846154
2020-07-03,"06031",39,-0.665579020977212,NA
2020-07-03,"06033",3,-1.5770277918416,NA
2020-07-03,"06035",1,-1.19765770435272,NA
2020-07-03,"06037",1947,-1.34649388440936,11.1019230769231
2020-07-03,"06039",10,-1.15667038439547,8.46153846153846
2020-07-03,"06041",28,-1.96803977017169,6.26538461538462
2020-07-03,"06043",0,-1.4582951068872,7.13076923076923
2020-07-03,"06045",0,-1.75943072362832,7.66730769230769
2020-07-03,"06047",20,-0.901784836892354,7.66153846153846
2020-07-03,"06049",0,-1.1627694368374,NA
2020-07-03,"06051",0,0.563258910166607,3.67115384615385
2020-07-03,"06053",35,-1.0197793245304,7.13461538461538
2020-07-03,"06055",6,-1.48995273405282,8.73846153846154
2020-07-03,"06057",4,-1.66382491588522,7.64807692307692
2020-07-03,"06059",594,-1.01743903420629,9.68269230769229
2020-07-03,"06061",19,-1.63775932789012,7.40384615384615
2020-07-03,"06063",0,-1.58971404230498,5.64615384615385
2020-07-03,"06065",472,-0.572430014609642,9.77307692307692
2020-07-03,"06067",129,-0.917662338965416,7.57692307692307
2020-07-03,"06069",1,-1.15407859911264,7.5
2020-07-03,"06071",451,-0.180078060525351,7.17692307692308
2020-07-03,"06073",367,-1.58204123758403,7.81923076923077
2020-07-03,"06075",70,-1.34332084655705,9.94230769230769
2020-07-03,"06077",165,-0.452497752829719,8.59615384615385
2020-07-03,"06079",8,-1.28268945216987,4.07173913043478
2020-07-03,"06081",56,-2.40999484062093,7.32307692307692
2020-07-03,"06083",71,-0.994541347026404,5.27692307692308
2020-07-03,"06085",84,-1.19719537128666,8.275
2020-07-03,"06087",11,-1.73938197150793,4.32884615384615
2020-07-03,"06089",8,-1.53215932846005,6.65192307692308
2020-07-03,"06093",0,-0.9207797473463,NA
2020-07-03,"06095",38,-0.639165043830601,7.90384615384615
2020-07-03,"06097",15,-1.56425199296946,7.85769230769231
2020-07-03,"06099",137,-1.01692533493144,9.81153846153848
2020-07-03,"06101",0,-1.320330023767,9.43461538461538
2020-07-03,"06103",0,-0.995423170839608,8.95
2020-07-03,"06105",0,-1.67645382881213,NA
2020-07-03,"06107",75,-1.18571612371376,7.53846153846153
2020-07-03,"06109",1,-1.68518602848221,NA
2020-07-03,"06111",85,-1.35456717014255,7.28076923076923
2020-07-03,"06113",7,-1.03146421571083,10.375
2020-07-03,"06115",9,-1.2224543094657,NA
2020-07-04,"06001",146,NA,14.2211538461539
2020-07-04,"06005",1,NA,NA
2020-07-04,"06007",8,NA,8.74230769230769
2020-07-04,"06009",0,NA,12.2115384615385
2020-07-04,"06011",0,NA,9.32307692307692
2020-07-04,"06013",59,NA,14.2115384615384
2020-07-04,"06015",1,NA,NA
2020-07-04,"06017",2,NA,NA
2020-07-04,"06019",139,NA,7.25769230769231
2020-07-04,"06021",0,NA,12.7692307692308
2020-07-04,"06023",1,NA,NA
2020-07-04,"06025",87,NA,7.61538461538462
2020-07-04,"06027",0,NA,5.50576923076923
2020-07-04,"06029",204,NA,9.40769230769229
2020-07-04,"06031",46,NA,NA
2020-07-04,"06033",3,NA,NA
2020-07-04,"06035",1,NA,NA
2020-07-04,"06037",1921,NA,20.5615384615385
2020-07-04,"06039",15,NA,12.2769230769231
2020-07-04,"06041",29,NA,9.46923076923077
2020-07-04,"06043",0,NA,4.8
2020-07-04,"06045",0,NA,8.625
2020-07-04,"06047",23,NA,9.58076923076923
2020-07-04,"06049",0,NA,NA
2020-07-04,"06051",0,NA,2.68076923076924
2020-07-04,"06053",38,NA,10.3423076923077
2020-07-04,"06055",6,NA,11.3346153846154
2020-07-04,"06057",5,NA,5.13461538461539
2020-07-04,"06059",624,NA,16.5538461538462
2020-07-04,"06061",19,NA,7.66538461538462
2020-07-04,"06063",0,NA,5.16538461538462
2020-07-04,"06065",485,NA,10.0576923076923
2020-07-04,"06067",142,NA,11.0884615384615
2020-07-04,"06069",1,NA,14.0038461538462
2020-07-04,"06071",461,NA,8.81538461538462
2020-07-04,"06073",372,NA,8.12307692307692
2020-07-04,"06075",68,NA,15.4423076923077
2020-07-04,"06077",155,NA,11.1769230769231
2020-07-04,"06079",8,NA,8.18846153846154
2020-07-04,"06081",46,NA,13.1961538461538
2020-07-04,"06083",69,NA,8.64423076923077
2020-07-04,"06085",83,NA,12
2020-07-04,"06087",10,NA,7.95769230769231
2020-07-04,"06089",8,NA,7.14615384615384
2020-07-04,"06093",0,NA,NA
2020-07-04,"06095",38,NA,11.4346153846154
2020-07-04,"06097",18,NA,10.1423076923077
2020-07-04,"06099",147,NA,13.4538461538462
2020-07-04,"06101",0,NA,26.0423076923077
2020-07-04,"06103",0,NA,10.1269230769231
2020-07-04,"06105",0,NA,NA
2020-07-04,"06107",78,NA,11.3346153846154
2020-07-04,"06109",1,NA,NA
2020-07-04,"06111",82,NA,7.13846153846154
2020-07-04,"06113",9,NA,13.6346153846154
2020-07-04,"06115",10,NA,NA
2020-07-05,"06001",146,-1.39299530919794,23.0576923076923
2020-07-05,"06005",1,-1.6910267561245,NA
2020-07-05,"06007",10,-1.15735640157289,11.5269230769231
2020-07-05,"06009",0,-1.46326964262881,18.4615384615385
2020-07-05,"06011",0,-1.57224798202686,10.0769230769231
2020-07-05,"06013",49,-1.43044121993547,17.7326923076923
2020-07-05,"06015",1,-1.82322776317519,NA
2020-07-05,"06017",2,-1.49819437292851,NA
2020-07-05,"06019",140,-0.879076421261711,9.72115384615386
2020-07-05,"06021",0,-1.03222537040667,13.6384615384615
2020-07-05,"06023",1,-1.82543909549636,NA
2020-07-05,"06025",89,-0.759748638767448,6.63461538461538
2020-07-05,"06027",0,-0.602264881133779,5.79038461538462
2020-07-05,"06029",210,-0.75718998909126,9.92500000000003
2020-07-05,"06031",45,-1.23249137401529,NA
2020-07-05,"06033",3,-1.71267640590839,NA
2020-07-05,"06035",1,-1.37044899914057,NA
2020-07-05,"06037",1969,-1.41955709457224,61.3076923076923
2020-07-05,"06039",17,-1.19071453809778,23.4307692307692
2020-07-05,"06041",32,-1.64001210950312,10.0192307692308
2020-07-05,"06043",0,-1.42497164010941,4.92307692307692
2020-07-05,"06045",0,-1.6980731487267,6.90961538461539
2020-07-05,"06047",24,-1.04017692804408,12.2538461538462
2020-07-05,"06049",0,-1.29779779911171,NA
2020-07-05,"06051",0,1.00075844817268,3.00576923076923
2020-07-05,"06053",38,-1.23160314559884,21.7115384615385
2020-07-05,"06055",6,-1.68244581235251,12.3192307692308
2020-07-05,"06057",4,-1.69724468253779,3.62692307692308
2020-07-05,"06059",634,-0.650756716727935,36.9519230769231
2020-07-05,"06061",22,-1.70202887058186,7.94230769230769
2020-07-05,"06063",0,-1.66934025287676,4.49615384615385
2020-07-05,"06065",498,-0.0790423229336966,14.5192307692308
2020-07-05,"06067",148,-0.831244792299675,16.0346153846154
2020-07-05,"06069",0,-1.45247727593927,22.5769230769231
2020-07-05,"06071",484,0.236084036060499,13.3538461538462
2020-07-05,"06073",374,-1.29032707214301,11.8384615384615
2020-07-05,"06075",73,-0.714339850484222,21.2346153846154
2020-07-05,"06077",158,-0.438326627015882,11.8288461538462
2020-07-05,"06079",10,-1.45693218356907,17.2884615384615
2020-07-05,"06081",45,-2.02525734901199,17
2020-07-05,"06083",67,-1.02800464630083,19.1884615384616
2020-07-05,"06085",84,-1.15151560969007,23.7192307692308
2020-07-05,"06087",10,-1.68653275280799,10.9846153846154
2020-07-05,"06089",6,-1.57216874662898,6.7
2020-07-05,"06093",0,-1.14567486116474,NA
2020-07-05,"06095",39,-0.838756561278942,16.6192307692308
2020-07-05,"06097",20,-1.45106649398949,11.2615384615385
2020-07-05,"06099",154,-1.08601054058232,20.4826923076923
2020-07-05,"06101",0,-1.6960355267306,60.8807692307692
2020-07-05,"06103",0,-1.07702201460231,12.7423076923077
2020-07-05,"06105",0,-2.00524832904055,NA
2020-07-05,"06107",78,-1.43178665637909,13.6365384615384
2020-07-05,"06109",0,-1.5816905498498,NA
2020-07-05,"06111",77,-1.82734847068969,15.9230769230769
2020-07-05,"06113",7,-1.26417648792213,20.9269230769231
2020-07-05,"06115",14,-1.29597759246771,NA
2020-07-06,"06001",142,-1.09158307313873,10.5923076923077
2020-07-06,"06005",1,-1.47525909241787,NA
2020-07-06,"06007",12,-0.992737650869358,6.83846153846154
2020-07-06,"06009",0,-1.31103364751379,9.32307692307692
2020-07-06,"06011",0,-1.13682466013518,8.24615384615385
2020-07-06,"06013",57,-1.23917696189148,11.2038461538462
2020-07-06,"06015",1,-0.0254433927430564,NA
2020-07-06,"06017",2,-1.46309895134334,NA
2020-07-06,"06019",148,-0.843016929054992,15.5
2020-07-06,"06021",0,-0.811356045215733,8.67307692307692
2020-07-06,"06023",1,-0.368616536260037,NA
2020-07-06,"06025",89,-0.843317921028801,7.35
2020-07-06,"06027",0,-0.884164631367612,5.57307692307692
2020-07-06,"06029",211,-0.932125151158392,10.7615384615385
2020-07-06,"06031",49,-1.17109560966702,NA
2020-07-06,"06033",3,-1.4267431903516,NA
2020-07-06,"06035",1,-1.39216052894315,NA
2020-07-06,"06037",2004,-1.48473063645277,22.5461538461538
2020-07-06,"06039",26,-1.12355581532921,23.1115384615385
2020-07-06,"06041",34,-1.47047108411727,7.25384615384615
2020-07-06,"06043",0,-1.34824931621494,3.54615384615385
2020-07-06,"06045",0,-1.52326548099402,5.04038461538462
2020-07-06,"06047",22,-1.22340591609348,9.14615384615385
2020-07-06,"06049",0,-1.27789771556709,NA
2020-07-06,"06051",0,0.217404901981571,2.35576923076923
2020-07-06,"06053",35,-1.0504944324489,9.00384615384616
2020-07-06,"06055",7,-1.34190251299851,8.89615384615385
2020-07-06,"06057",3,-1.48723785888537,4.22884615384616
2020-07-06,"06059",659,-0.770701050758584,13.3461538461539
2020-07-06,"06061",26,-1.51559066772505,6.26538461538462
2020-07-06,"06063",0,-1.79790372686887,4.23461538461538
2020-07-06,"06065",520,-0.533588661355354,11.5961538461538
2020-07-06,"06067",157,-1.0648291111004,8.78653846153846
2020-07-06,"06069",0,-1.53329336643032,11.9692307692308
2020-07-06,"06071",501,0.0299775004386562,12.6038461538462
2020-07-06,"06073",384,-1.31002813577637,13.1923076923077
2020-07-06,"06075",68,-0.979373782873472,11.3730769230769
2020-07-06,"06077",168,-0.682126283645341,5.98461538461538
2020-07-06,"06079",11,-1.41164791583955,14.9211538461538
2020-07-06,"06081",48,-1.75064063072064,8.30384615384615
2020-07-06,"06083",72,-0.971830308437627,15.5230769230769
2020-07-06,"06085",88,-1.29430866241308,10.7038461538462
2020-07-06,"06087",11,-1.49634998222577,7.04230769230769
2020-07-06,"06089",5,-1.47394180297894,5.27307692307692
2020-07-06,"06093",0,-0.657868598504445,NA
2020-07-06,"06095",38,-0.799290895462266,7.73461538461539
2020-07-06,"06097",22,-1.3571002052518,7.61923076923077
2020-07-06,"06099",160,-1.08847773074893,6.38269230769231
2020-07-06,"06101",0,-1.47984349727568,11.3807692307692
2020-07-06,"06103",0,-0.987996280193576,4.35
2020-07-06,"06105",0,-1.85724383592527,1.875
2020-07-06,"06107",81,-1.15726788197592,17.323076923077
2020-07-06,"06109",1,-1.15657524677041,NA
2020-07-06,"06111",92,-1.84351694583815,15.7692307692308
2020-07-06,"06113",9,-1.05400641678128,12.0634615384615
2020-07-06,"06115",20,-1.32763671874743,NA
2020-07-07,"06001",145,-1.177998960018,9.05961538461538
2020-07-07,"06005",1,-1.39876800775525,NA
2020-07-07,"06007",14,-1.03296307998604,8.53076923076923
2020-07-07,"06009",0,-1.24012529123084,9.21538461538461
2020-07-07,"06011",0,-1.30028666665612,7.77692307692308
2020-07-07,"06013",55,-1.26701200008424,9.85192307692306
2020-07-07,"06015",1,-1.87648326158582,NA
2020-07-07,"06017",2,-1.39503921953804,NA
2020-07-07,"06019",164,-0.790031343698453,8.3076923076923
2020-07-07,"06021",0,-0.934722829715496,11.45
2020-07-07,"06023",1,-1.46267070914101,NA
2020-07-07,"06025",93,-0.848847568034767,9.03846153846154
2020-07-07,"06027",0,-0.718357684795917,6.36730769230769
2020-07-07,"06029",203,-0.789267510175416,10.2192307692308
2020-07-07,"06031",52,-0.790015638580658,NA
2020-07-07,"06033",1,-1.6467407219176,NA
2020-07-07,"06035",0,-1.38216874345828,NA
2020-07-07,"06037",2037,-1.30525139641019,16.536
2020-07-07,"06039",20,-1.03377464413551,7.74615384615385
2020-07-07,"06041",36,-1.49021667242029,6.61538461538462
2020-07-07,"06043",0,-1.27480733394697,2.93846153846154
2020-07-07,"06045",0,-1.55578487265295,3.14423076923077
2020-07-07,"06047",21,-1.06613713502915,6.51923076923077
2020-07-07,"06049",0,-1.35353126869649,NA
2020-07-07,"06051",0,-0.21480449783312,3.61538461538461
2020-07-07,"06053",37,-1.13553154468488,8.62692307692308
2020-07-07,"06055",7,-1.53035825490998,7.89230769230769
2020-07-07,"06057",1,-1.45847070217224,5.73269230769231
2020-07-07,"06059",679,-0.894179798751827,13.3711538461538
2020-07-07,"06061",27,-1.37700191014806,6.70384615384615
2020-07-07,"06063",0,-1.64082831313334,3.88846153846154
2020-07-07,"06065",508,-0.825641036034455,9.70769230769231
2020-07-07,"06067",155,-0.917767427029421,7.87115384615385
2020-07-07,"06069",1,-1.4540323615068,9.5
2020-07-07,"06071",511,-0.449648960103104,9.11923076923077
2020-07-07,"06073",406,-1.38616844140443,14.5153846153846
2020-07-07,"06075",72,-1.12450987240169,10.3423076923077
2020-07-07,"06077",168,-0.914263715764937,6.63846153846154
2020-07-07,"06079",14,-1.35302198077944,13.2153846153846
