"","RACE_WHITE","RACE_BLACK","RACE_NATAM","RACE_OTHER","RACE_HISP","INCOME_PERCAP","FIPS_STATE","FIPS_COUNTY"
"1840",0.926355381002847,0.0144005984664298,0.00230658936475282,0.0450096627392307,0.0265569478212082,313490,"36","023"
"1841",0.922113313700497,0.0158234802865808,0.00153839391675091,0.0277789987253308,0.0382840314711441,370052,"36","025"
"1842",0.719000728153688,0.0968988819098042,0.00139506080423554,0.0522841568728861,0.118988478839309,2979530,"36","027"
"1843",0.757710362161445,0.129617792156684,0.00444847401686767,0.0392894182413525,0.0537176066948882,NA,"36","029"
"1844",0.921114672459008,0.0286085136817568,0.00206617043257132,0.0289263860559985,0.0300124500013245,410448,"36","031"
"1845",0.817150635208711,0.0575041426655094,0.0713722086325258,0.0258028880296694,0.0346997553854652,378168,"36","033"
"1846",0.929851329475467,0.0196862847254526,0.00245613382207915,0.0227564520030516,0.0294177846417208,394797,"36","035"
"1847",0.906817868942731,0.0214929790748899,0.00862128303964758,0.0458253028634361,0.0318178689427313,426182,"36","037"
"1848",0.853161685952496,0.0580254950962891,0.00489321040804755,0.0269441585988198,0.0578154860659008,NA,"36","039"
"1849",0.953661202185792,0.00808743169398907,0.00349726775956284,0.0378142076502732,0.0155191256830601,107694,"36","041"
"1850",0.946276297896168,0.0114230861531078,0.00239980801535877,0.0268778497720182,0.0209423246140309,499705,"36","043"
"1851",0.818153222424158,0.0563749475744443,0.00373095204809171,0.0614951768488746,0.0741384733678177,NA,"36","045"
"1852",0.361726457821541,0.302876442806624,0.00140997951742326,0.0466250657984033,0.191975228655459,NA,"36","047"
"1853",0.958381675960927,0.00770986938133912,0.00205846027171676,0.0171039335304465,0.0170665069800516,182591,"36","049"
"1854",0.909321357597759,0.0265385638505954,0.00179948988373731,0.0279781557575852,0.0347849218395481,379808,"36","051"
"1855",0.932566319595286,0.01622780588293,0.00643226502613546,0.0271724659818663,0.0216791154584565,466699,"36","053"
"1856",0.70826794294375,0.144721920650106,0.00167417312508734,0.04828363663725,0.0854970386215348,NA,"36","055"
"1857",0.818617731558289,0.0173592845870594,0.00143649091571238,0.0335855622546838,0.136891514587464,385887,"36","057"
"1858",0.607730265582752,0.111484603748883,0.00113743251332042,0.0395853052270295,0.166288505370922,NA,"36","059"
"1859",0.468957659511908,0.124870748799373,0.00115836028619034,0.0504416593158875,0.259533348034892,NA,"36","061"
"1860",0.857399954653667,0.0703340513169331,0.0103162906699921,0.0435230321581075,0.0285965310055549,NA,"36","063"
"1861",0.8237297536203,0.0595713703841721,0.00186323023459369,0.0384128744876117,0.05586224228926,NA,"36","065"
"1862",0.770888889846244,0.108839786146019,0.00489830734832264,0.0600505770697179,0.047944821881691,4368854,"36","067"
"1863",0.900211926337328,0.0228642940660626,0.00204618532592809,0.0296057439345221,0.0462035954399298,835752,"36","069"
